,Product_Name,Product_Price,rating,Reviews,Product_URL
97,"Genie Camellia School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",512,4.2 out of 5 stars,63,/Genie-Ltrs-School-Backpack-CAMELLIA17SBPIN/dp/B07QHMKHWH/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-68
98,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",599,4.0 out of 5 stars,59,/sspa/click?ie=UTF8&spc=MToyODMyMjI2NTc4MDc4MTI3OjE2ODg3OTMxNTQ6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793154%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
99,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,399",4.1 out of 5 stars,482,/sspa/click?ie=UTF8&spc=MToyODMyMjI2NTc4MDc4MTI3OjE2ODg3OTMxNTQ6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793154%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
100,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",269,3.9 out of 5 stars,482,/sspa/click?ie=UTF8&spc=MTozOTA0NTU0NzIxMDAxMTAzOjE2ODg3OTMxNzg6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793178%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
101,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",749,3.3 out of 5 stars,58,/sspa/click?ie=UTF8&spc=MTozOTA0NTU0NzIxMDAxMTAzOjE2ODg3OTMxNzg6c3BfYXRmX25leHQ6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793178%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
102,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",629,3.9 out of 5 stars,773,/Urban-Tribe-Laptop-Backpack-Havana/dp/B01LXNNFDF/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-67
103,"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L","3,899",3.9 out of 5 stars,"7,613",/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-68
104,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),939,3.8 out of 5 stars,226,/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-69
105,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Black),479,4.4 out of 5 stars,3,/TRUE-EMPEROR-charging-college-CAPTAIN/dp/B0C6HZDWRQ/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-70
106,"TRUE HUMANÂ® EMPEROR 15.6 inch laptop bag with USB charging port Laptop bag,office bag, college bags anti theft (CAPTAIN)",329,4.0 out of 5 stars,102,/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3TVDK6/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-71
107,Northzone Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office (Black) 40L,189,4.0 out of 5 stars,"1,323",/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-72
108,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,534",4.2 out of 5 stars,49,/Half-Moon-Laptop-Bag-Compartment/dp/B0C1NZLF67/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-73
109,Half Moon Valex Unisex School Bag/Laptop Backpack/College Bagpack/Office Back Packed | Laptop Bag for Men & Women | School Bags for Boys & Girls with Small Pockets & Laptop Compartment,"1,534",4.6 out of 5 stars,839,/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-74
110,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",349,4.3 out of 5 stars,"3,649",/sspa/click?ie=UTF8&spc=MTozOTA0NTU0NzIxMDAxMTAzOjE2ODg3OTMxNzg6c3BfbXRmOjIwMDE4ODIzNDQyNTAxOjowOjo&url=%2FFur-Jaden-Waterproof-Charging-BM30_Navy%2Fdp%2FB07G4G3NPD%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793178%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
111,Fur Jaden Navy Casual Backpack with USB Charging Port and 15.6 Inch Laptop Pocket,426,4.1 out of 5 stars,5,/sspa/click?ie=UTF8&spc=MTozOTA0NTU0NzIxMDAxMTAzOjE2ODg3OTMxNzg6c3BfbXRmOjIwMTU2MTY1OTg5Mjk4OjowOjo&url=%2FSwiss-Military-Travel-Backpack-Hardshell%2Fdp%2FB0C3MH4NDY%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793178%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
112,"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop",818,4 Stars & Up,"5,934",/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVK6BWC/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-77
113,Zipline Unisex casual polyester 36 L Backpack School Bag Women Men Boys Girls children Daypack College Bag Book School Sports Bag Weekend Bag,"1,900",3 Stars & Up,"2,463",/DZert-Polyester-Black-White-Backpack/dp/B07GXX2BP3/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-78
114,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black,"1,800",2 Stars & Up,330,/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-79
115,Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,"1,600",1 Star & Up,"3,342",/Arctic-Fox-Liters-String-Backpack/dp/B08L6Q9V1H/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-80
116,Arctic Fox 15 Liters Draw String Bag Lavender Backpack,169,4.1 out of 5 stars,793,/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-81
117,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,399,4.2 out of 5 stars,218,/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGXXR5/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-82
118,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",162,3.9 out of 5 stars,"2,463",/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-83
119,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,"1,600",3.9 out of 5 stars,862,/School-school-partition-Collage-Backpack/dp/B09NNYCQ1Q/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1688793178&sprefix=ba%2Caps%2C283&sr=8-84
120,URBAN CARRIER School Bag For girls school bags for boys Class 5-10 Large 4 partition 45 L Laptop Collage Office Travel Unisex Backpack,"2,400",3.8 out of 5 stars,63,/sspa/click?ie=UTF8&spc=MTozOTA0NTU0NzIxMDAxMTAzOjE2ODg3OTMxNzg6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793178%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
121,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",939,5.0 out of 5 stars,59,/sspa/click?ie=UTF8&spc=MTozOTA0NTU0NzIxMDAxMTAzOjE2ODg3OTMxNzg6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793178%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
122,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",549,4.0 out of 5 stars,63,https://aax-eu.amazon.in/x/c/RJf7mYw56lgumH8yqtouFCcAAAGJM-riLQMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICBa3rRK/https://www.amazon.in/uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR179L65/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BR179L65&pd_rd_r=c099043c-bc14-4787-8f77-08e573038586&pd_rd_w=oDPEM&pd_rd_wg=0PvN2&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=PF0733MRCB0N90X08B25&qid=1688793178&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-65-06195d41-65bd-48f4-8e70-03d97b6094ec
123,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",599,4.1 out of 5 stars,482,/sspa/click?ie=UTF8&spc=MTo1Nzk2ODE0NjI5NTM1NToxNjg4NzkzMjA3OnNwX2F0Zl9uZXh0OjIwMDYzNzg0NDU4Mzk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793207%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
124,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",649,3.9 out of 5 stars,5,/sspa/click?ie=UTF8&spc=MTo1Nzk2ODE0NjI5NTM1NToxNjg4NzkzMjA3OnNwX2F0Zl9uZXh0OjIwMTU2MTY1OTg5Mjk4OjowOjo&url=%2FSwiss-Military-Travel-Backpack-Hardshell%2Fdp%2FB0C3MH4NDY%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793207%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
125,"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop",426,3.8 out of 5 stars,148,/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JM98M1/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-83
126,"Safari Seek 32 Ltrs Overnighter Travel Laptop Backpack (Blue), Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure","1,399",3.9 out of 5 stars,330,/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-84
127,Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,649,3.3 out of 5 stars,532,/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B28M2RN/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-85
128,Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),971,4.0 out of 5 stars,862,/School-school-partition-Collage-Backpack/dp/B09NNYCQ1Q/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-86
129,URBAN CARRIER School Bag For girls school bags for boys Class 5-10 Large 4 partition 45 L Laptop Collage Office Travel Unisex Backpack,"2,499",3.8 out of 5 stars,309,/Resistant-Photography-Accessories-Compatible-Panasonic/dp/B0BRJLWQ6R/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-87
130,"DYAZO Water Resistant Camera Bag/Case Shoulder Strap Space for Photography Lens and Accessories Compatible for Nikon, Canon, Sony, Panasonic, Samsung & Other SLR/DSLR etc (Black & Silver)",629,4.2 out of 5 stars,14,/Safari-Polyester-Cms-Travel-KRYPTON17DFBLK_Black/dp/B097L3XJ38/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-88
131,Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLK_Black),"3,899",4.3 out of 5 stars,"20,142",/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-89
132,Lenovo 15.6-inch Casual Laptop Briefcase T210,843,3.9 out of 5 stars,303,/SKYBAGS-Unisex-Luggage-Duffel-Bag-DFHUS55ONG/dp/B07F342RQD/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-90
133,"Skybags Unisex Polyester Solid Pattern Hustle Df 55 (Orange, Small)",339,4.2 out of 5 stars,"3,649",/sspa/click?ie=UTF8&spc=MTo1Nzk2ODE0NjI5NTM1NToxNjg4NzkzMjA3OnNwX210ZjoyMDAxODgyMzQ0MjUwMTo6MDo6&url=%2FFur-Jaden-Waterproof-Charging-BM30_Navy%2Fdp%2FB07G4G3NPD%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793207%26sprefix%3Dba%252Caps%252C283%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
134,Fur Jaden Navy Casual Backpack with USB Charging Port and 15.6 Inch Laptop Pocket,875,3.8 out of 5 stars,59,/sspa/click?ie=UTF8&spc=MTo1Nzk2ODE0NjI5NTM1NToxNjg4NzkzMjA3OnNwX210ZjoyMDEyNTg5OTkyMDY5ODo6MDo6&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793207%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
135,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",229,3.6 out of 5 stars,"1,267",/Auxter-Premium-Sports-Compartment-Black-Green/dp/B08XWBDGMB/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-93
136,AUXTER Premium Sports Gym Duflle Bag with Shoe Compartment for Men and Women,568,4.6 out of 5 stars,677,/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-94
137,"TABELITO Casual Laptop Backpack 15.6-inch, 25 LTR Water Repellent","1,049",4.3 out of 5 stars,90,/Half-Moon-Backpack-Spacious-Multiple/dp/B0C23Y7N1Q/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-95
138,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,339,4.6 out of 5 stars,"3,959",/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QB6D7B/ref=sr_1_96_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-96
139,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),415,4 Stars & Up,"5,934",/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMVV77/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-97
140,Zipline Unisex casual polyester 36 L Backpack School Bag Women Men Boys Girls children Daypack College Bag Book School Sports Bag Weekend Bag,"1,900",3 Stars & Up,79,/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2GPWJ/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-98
141,"TabelitoÂ® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook.","1,800",2 Stars & Up,853,/Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-99
142,"Genie Glitter Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.","1,900",1 Star & Up,"10,020",/COSMUS-Polyester-Navy-Laptop-Backpack/dp/B01FVQLLU0/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1688793207&sprefix=ba%2Caps%2C283&sr=8-100
143,COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),169,4.1 out of 5 stars,63,/sspa/click?ie=UTF8&spc=MTo1Nzk2ODE0NjI5NTM1NToxNjg4NzkzMjA3OnNwX2J0ZjoyMDEwNTcxNTgyMTU5ODo6MDo6&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793207%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
144,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",399,3.3 out of 5 stars,540,/sspa/click?ie=UTF8&spc=MTo1Nzk2ODE0NjI5NTM1NToxNjg4NzkzMjA3OnNwX2J0ZjoyMDA5MzcwNzgwODc5ODo6MDo6&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB0BLVQ9NTD%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793207%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
145,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,162,4.3 out of 5 stars,63,https://aax-eu.amazon.in/x/c/RE48B_w8Y58t3AtqicTHUR0AAAGJM-tRvgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICDlDJvC/https://www.amazon.in/uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR179L65/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BR179L65&pd_rd_r=559862c8-34a7-431e-85e5-2884ccb2f789&pd_rd_w=cIma4&pd_rd_wg=i2p2H&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=MVDH42A2BJ5HZZCSQDVJ&qid=1688793207&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-81-06195d41-65bd-48f4-8e70-03d97b6094ec
146,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.2 out of 5 stars,5,/sspa/click?ie=UTF8&spc=MTozOTA2MjY1MjQ3OTExNjQ2OjE2ODg3OTMyMzA6c3BfYXRmX25leHQ6MjAxNTYxNjU5ODkyOTg6OjA6Og&url=%2FSwiss-Military-Travel-Backpack-Hardshell%2Fdp%2FB0C3MH4NDY%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793230%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
147,"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop","3,899",4.0 out of 5 stars,482,/sspa/click?ie=UTF8&spc=MTozOTA2MjY1MjQ3OTExNjQ2OjE2ODg3OTMyMzA6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793230%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
148,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,899",3.6 out of 5 stars,"3,011",/Lavie-MARMA-Womens-Sling-Bag/dp/B07KMBNKXZ/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1688793230&sprefix=ba%2Caps%2C283&sr=8-99
149,Lavie Women's Marma Dome Sling Bag| Ladies Purse Handbag,875,4.4 out of 5 stars,216,/SKYTONE-Cosmetic-Bag-Cosmetics-Organizer/dp/B0BV358QKF/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1688793230&sprefix=ba%2Caps%2C283&sr=8-100
150,"SKYTONE Large Capacity Cosmetic Travel Bag, Portable Leather Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer (Pink)",699,4.6 out of 5 stars,54,/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1688793230&sprefix=ba%2Caps%2C283&sr=8-101
151,Skybags Unisex Grey Jacqard 34L Laptop Bags,415,4.2 out of 5 stars,952,/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1688793230&sprefix=ba%2Caps%2C283&sr=8-102
